Query;Thread Id;Rank;threadFinalScore;threadTitleAsymSim;threadTitleAsymSimNorm;threadBodyAsymSim;threadBodyAsymSimNorm;queryTitleCoverageScore;queryCodeCoverageScore;jaccard;2-gramsScore;3-gramsScore;bm25Score;bm25ScoreNorm;tf-idf;tf-idfNorm;AnswerCount;AnswerCountNorm;ThreadUpScore;ThreadTotalUpScore;ThreadTotalUpScoreNorm;
;https://stackoverflow.com/questions/20272422;12;1.86;14.39;0.82;11.36;0.72;0.67;1.0;0.05;0;0;16.98;0.97;0.63;0.95;3;0.2;0.2;5;0.0;
;https://stackoverflow.com/questions/46825695;13;1.76;15.88;0.91;10.26;0.65;0.33;1.0;0.02;0;0;14.0;0.8;0.43;0.64;3;0.2;0.2;7;0.0;
;https://stackoverflow.com/questions/12583638;14;2.05;11.92;0.68;11.48;0.73;0.0;1.0;0.02;0;0;15.69;0.89;0.34;0.51;8;0.5;0.8;366;0.2;
;https://stackoverflow.com/questions/18101506;15;1.7;15.1;0.86;12.88;0.82;0.0;1.0;0.04;0;0;16.34;0.93;0.37;0.56;1;0.1;0.2;17;0.0;
;https://stackoverflow.com/questions/37722152;16;1.47;12.4;0.71;9.84;0.63;0.0;1.0;0.02;0;0;14.02;0.8;0.34;0.5;2;0.1;0.3;14;0.0;
;https://stackoverflow.com/questions/31489528;17;1.49;11.85;0.68;9.91;0.63;0.67;1.0;0.03;0;0;14.86;0.85;0.46;0.69;3;0.2;0.1;2;0.0;
;https://stackoverflow.com/questions/38347857;18;1.48;12.59;0.72;11.18;0.71;0.33;1.0;0.04;0;0;14.44;0.82;0.34;0.51;3;0.2;0.1;3;0.0;
;https://stackoverflow.com/questions/14216897;19;1.77;13.57;0.78;12.89;0.82;0.33;0.67;0.05;0;0;14.49;0.83;0.58;0.87;2;0.1;0.2;3;0.0;


-----;-----;-----;-----;-----;-----;-----;-----;-----;-----;-----;-----;-----;-----;-----;

Java Compare file content


Found Threads: (6);Pivot;------;------;11.41;------;9.98;------;------;------;------;1;0;13.22;------;0.59;------;16.0;------;------;333.0
;https://stackoverflow.com/questions/10311563;12;1.96;10.15;0.89;9.3;0.93;0.25;0.5;0.06;0;0;12.22;0.92;0.3;0.51;7;0.4;0.2;17;0.1;
;https://stackoverflow.com/questions/1510520;49;1.85;11.2;0.98;8.27;0.83;0.5;1.0;0.06;0;0;12.82;0.97;0.36;0.61;3;0.2;0.1;11;0.0;
;https://stackoverflow.com/questions/466841;69;2.32;10.13;0.89;8.25;0.83;0.0;0.75;0.02;0;0;9.68;0.73;0.32;0.54;9;0.6;0.5;146;0.4;
;https://stackoverflow.com/questions/8930859;72;2.28;10.91;0.96;8.88;0.89;0.5;0.75;0.02;0;0;10.65;0.81;0.45;0.76;7;0.4;0.4;67;0.2;
;https://stackoverflow.com/questions/3715743;75;1.87;9.19;0.81;7.36;0.74;0.25;0.5;0.04;0;0;8.75;0.66;0.35;0.59;5;0.3;0.4;45;0.1;
;https://stackoverflow.com/questions/27379059;94;2.37;8.78;0.77;9.29;0.93;0.25;1.0;0.02;0;0;13.22;1.0;0.52;0.87;5;0.3;0.6;159;0.5;

Missed Threads: (0)

Trash in round 2: (107);https://stackoverflow.com/questions/15742965;0;1.41;6.35;0.56;7.48;0.75;0.25;0.5;0.03;0;0;8.04;0.61;0.33;0.56;5;0.3;0.1;2;0.0;
;https://stackoverflow.com/questions/54138684;1;1.39;5.91;0.52;7.72;0.77;0.25;0.25;0.03;0;0;9.61;0.73;0.4;0.67;1;0.1;0.2;5;0.0;
;https://stackoverflow.com/questions/7499130;2;1.41;6.93;0.61;6.96;0.7;0.25;0.5;0.05;0;0;9.1;0.69;0.36;0.6;4;0.2;0.1;4;0.0;
;https://stackoverflow.com/questions/17740551;3;1.72;9.01;0.79;8.31;0.83;0.5;0.5;0.03;0;0;9.43;0.71;0.43;0.73;3;0.2;0.1;7;0.0;
;https://stackoverflow.com/questions/14372822;4;1.4;6.26;0.55;7.53;0.75;0.0;0.75;0.02;0;0;8.57;0.65;0.32;0.54;4;0.2;0.2;10;0.0;
;https://stackoverflow.com/questions/4302159;5;1.59;7.02;0.62;8.74;0.88;0.25;0.75;0.03;0;0;9.7;0.73;0.4;0.68;3;0.2;0.2;6;0.0;
;https://stackoverflow.com/questions/5751897;6;1.56;7.78;0.68;8.49;0.85;0.25;0.75;0.03;0;0;9.51;0.72;0.35;0.6;4;0.2;0.1;2;0.0;
;https://stackoverflow.com/questions/5256001;7;1.38;6.27;0.55;6.5;0.65;0.25;0.5;0.05;0;0;8.83;0.67;0.42;0.71;2;0.1;0.2;5;0.0;
;https://stackoverflow.com/questions/203030;8;2.8;7.8;0.68;7.87;0.79;0.25;0.5;0.01;0;0;8.24;0.62;0.32;0.53;16;1.0;0.9;333;1.0;
;https://stackoverflow.com/questions/26805900;9;1.7;9.48;0.83;7.84;0.79;0.5;0.75;0.04;0;0;9.78;0.74;0.44;0.75;1;0.1;0.1;2;0.0;
;https://stackoverflow.com/questions/32339704;10;1.63;9.41;0.83;7.29;0.73;0.75;0.25;0.05;0;0;8.13;0.61;0.34;0.57;2;0.1;0.2;5;0.0;
;https://stackoverflow.com/questions/22326081;11;1.41;6.71;0.59;6.79;0.68;0.0;0.75;0.02;0;0;8.07;0.61;0.39;0.65;2;0.1;0.2;3;0.0;
;https://stackoverflow.com/questions/36676152;13;1.73;10.04;0.88;9.13;0.92;0.25;0.25;0.07;0;0;12.35;0.93;0.34;0.58;1;0.1;0.1;5;0.0;
;https://stackoverflow.com/questions/15244274;14;1.78;10.46;0.92;8.89;0.89;0.25;0.5;0.08;0;0;11.0;0.83;0.32;0.54;2;0.1;0.2;3;0.0;
;https://stackoverflow.com/questions/12851160;15;1.87;9.81;0.86;8.01;0.8;0.25;0.75;0.03;0;0;8.37;0.63;0.48;0.81;3;0.2;0.2;7;0.0;
;https://stackoverflow.com/questions/30598094;16;1.44;6.83;0.6;8.42;0.84;0.25;0.5;0.03;0;0;9.92;0.75;0.31;0.53;2;0.1;0.2;7;0.0;
;https://stackoverflow.com/questions/6527358;17;1.46;7.35;0.64;6.21;0.62;0.25;0.75;0.02;0;0;8.43;0.64;0.3;0.51;4;0.2;0.3;10;0.0;
;https://stackoverflow.com/questions/42644117;18;1.6;7.82;0.69;8.37;0.84;0.25;0.5;0.02;0;0;8.77;0.66;0.41;0.69;1;0.1;0.2;3;0.0;
;https://stackoverflow.com/questions/15187143;19;1.65;9.34;0.82;7.85;0.79;0.25;0.5;0.03;0;0;8.2;0.62;0.34;0.58;2;0.1;0.2;3;0.0;
;https://stackoverflow.com/questions/2710542;20;1.38;7.08;0.62;7.82;0.78;0.0;1.0;0.03;0;0;10.54;0.8;0.32;0.54;1;0.1;0.1;3;0.0;


-----;-----;-----;-----;-----;-----;-----;-----;-----;-----;-----;-----;-----;-----;-----;

How to Sort a Map by values


Found Threads: (13);Pivot;------;------;13.73;------;11.25;------;------;------;------;2;1;14.64;------;0.75;------;49.0;------;------;3603.0
;https://stackoverflow.com/questions/32958965;1;1.57;10.52;0.77;8.83;0.79;0.67;0.33;0.05;1;0;11.96;0.82;0.55;0.73;1;0.0;0.1;2;0.0;
;https://stackoverflow.com/questions/11647889;21;1.94;12.07;0.88;9.52;0.85;0.33;1.0;0.03;0;0;13.16;0.9;0.58;0.77;2;0.0;0.5;89;0.0;
;https://stackoverflow.com/questions/8119366;38;2.28;12.81;0.93;9.67;0.86;0.33;1.0;0.02;0;0;13.4;0.92;0.55;0.73;12;0.2;0.8;421;0.1;
;https://stackoverflow.com/questions/10214104;43;1.61;9.8;0.71;10.1;0.9;0.33;1.0;0.05;0;0;13.96;0.95;0.45;0.6;3;0.1;0.2;10;0.0;
;https://stackoverflow.com/questions/42252481;46;1.79;11.3;0.82;10.75;0.96;1.0;1.0;0.04;1;0;13.23;0.9;0.51;0.68;4;0.1;0.2;7;0.0;
;https://stackoverflow.com/questions/109383;48;3.15;11.83;0.86;9.11;0.81;1.0;1.0;0.0;1;0;13.37;0.91;0.57;0.76;49;1.0;1.0;3603;1.0;
;https://stackoverflow.com/questions/12184378;88;2.03;13.36;0.97;9.75;0.87;0.0;0.67;0.04;0;0;12.92;0.88;0.49;0.66;4;0.1;0.5;144;0.0;
;https://stackoverflow.com/questions/21054415;95;1.75;11.06;0.81;8.58;0.76;0.33;1.0;0.06;0;0;13.41;0.92;0.55;0.73;3;0.1;0.3;34;0.0;
;https://stackoverflow.com/questions/1448369;109;2.01;11.61;0.85;11.1;0.99;0.67;1.0;0.04;0;0;13.66;0.93;0.57;0.75;8;0.2;0.4;43;0.0;
;https://stackoverflow.com/questions/13674871;110;1.78;11.07;0.81;10.47;0.93;1.0;0.67;0.04;2;1;13.55;0.93;0.61;0.81;2;0.0;0.2;7;0.0;
;https://stackoverflow.com/questions/2864840;143;2.13;12.09;0.88;8.94;0.79;0.33;1.0;0.01;0;0;12.29;0.84;0.45;0.6;8;0.2;0.8;392;0.1;
;https://stackoverflow.com/questions/13852725;144;1.67;11.63;0.85;8.24;0.73;0.67;1.0;0.02;0;0;12.48;0.85;0.39;0.51;4;0.1;0.3;21;0.0;
;https://stackoverflow.com/questions/780541;152;2.24;11.32;0.82;10.16;0.9;0.33;1.0;0.01;0;0;13.73;0.94;0.55;0.73;17;0.3;0.8;311;0.1;

Missed Threads: (4);https://stackoverflow.com/questions/13910056;-1;10.99;13.18;-1;8.8;-1;0.33;0.67;0.2;0;0;0.0;-1;0.0;-1;2;-1;-1;4;-1;
;https://stackoverflow.com/questions/18923167;-1;11.38;12.74;-1;10.01;-1;0.33;0.33;0.14;1;0;0.0;-1;0.0;-1;5;-1;-1;147;-1;
;https://stackoverflow.com/questions/29567575;-1;9.59;10.39;-1;8.79;-1;0.67;0.67;0.29;1;0;0.0;-1;0.0;-1;4;-1;-1;113;-1;
;https://stackoverflow.com/questions/29860667;-1;10.68;10.69;-1;10.67;-1;0.33;0.33;0.11;1;0;0.0;-1;0.0;-1;4;-1;-1;55;-1;


Trash in round 2: (146);https://stackoverflow.com/questions/42535050;0;1.66;11.23;0.82;8.95;0.8;0.33;0.67;0.04;0;0;10.57;0.72;0.52;0.69;1;0.0;0.2;7;0.0;
;https://stackoverflow.com/questions/15182820;2;1.42;9.21;0.67;8.83;0.78;0.0;0.67;0.02;0;0;11.08;0.76;0.47;0.62;2;0.0;0.1;2;0.0;
;https://stackoverflow.com/questions/29936581;3;1.75;10.71;0.78;10.46;0.93;1.0;0.33;0.04;1;0;13.37;0.91;0.54;0.71;3;0.1;0.2;10;0.0;
;https://stackoverflow.com/questions/14575312;4;1.62;11.49;0.84;9.08;0.81;0.0;0.67;0.03;0;0;13.51;0.92;0.42;0.55;2;0.0;0.2;4;0.0;
;https://stackoverflow.com/questions/51392542;5;1.45;8.61;0.63;8.69;0.77;0.67;1.0;0.03;0;0;13.06;0.89;0.5;0.66;2;0.0;0.2;7;0.0;
;https://stackoverflow.com/questions/15436516;6;1.69;9.23;0.67;9.73;0.87;0.67;1.0;0.04;0;0;13.23;0.9;0.57;0.76;6;0.1;0.3;12;0.0;
;https://stackoverflow.com/questions/10750389;7;1.61;10.18;0.74;8.97;0.8;0.0;1.0;0.03;0;0;12.98;0.89;0.55;0.73;5;0.1;0.1;4;0.0;
;https://stackoverflow.com/questions/907292;8;1.43;8.68;0.63;9.08;0.81;0.33;0.67;0.04;0;0;10.87;0.74;0.51;0.68;2;0.0;0.1;8;0.0;
;https://stackoverflow.com/questions/25899929;9;1.69;10.73;0.78;8.75;0.78;0.67;1.0;0.02;0;0;11.74;0.8;0.49;0.65;6;0.1;0.3;28;0.0;
;https://stackoverflow.com/questions/28755877;10;1.4;8.78;0.64;8.31;0.74;0.67;0.67;0.04;0;0;12.1;0.83;0.45;0.59;4;0.1;0.1;7;0.0;
;https://stackoverflow.com/questions/14476489;11;1.61;10.77;0.78;9.24;0.82;0.67;1.0;0.03;1;0;13.38;0.91;0.48;0.64;5;0.1;0.1;4;0.0;
;https://stackoverflow.com/questions/26243723;12;1.63;11.32;0.82;10.19;0.91;0.33;0.33;0.04;0;0;12.82;0.88;0.46;0.61;1;0.0;0.1;5;0.0;
;https://stackoverflow.com/questions/25123940;13;1.56;11.22;0.82;9.07;0.81;0.33;0.67;0.04;0;0;12.51;0.85;0.44;0.59;2;0.0;0.1;4;0.0;
;https://stackoverflow.com/questions/9168279;14;1.91;12.34;0.9;10.46;0.93;0.0;1.0;0.03;0;0;13.7;0.94;0.6;0.8;4;0.1;0.2;7;0.0;
;https://stackoverflow.com/questions/11842984;15;1.72;9.87;0.72;9.67;0.86;0.33;0.67;0.02;0;0;11.73;0.8;0.41;0.54;20;0.4;0.2;23;0.0;
;https://stackoverflow.com/questions/25480856;16;1.7;12.36;0.9;9.5;0.84;0.33;1.0;0.05;0;0;14.3;0.98;0.5;0.66;1;0.0;0.1;2;0.0;
;https://stackoverflow.com/questions/49682154;17;1.52;10.32;0.75;9.1;0.81;0.67;0.67;0.03;1;0;12.43;0.85;0.48;0.64;1;0.0;0.1;2;0.0;
;https://stackoverflow.com/questions/2145853;18;1.65;11.0;0.8;9.32;0.83;1.0;0.33;0.04;0;0;12.39;0.85;0.51;0.68;3;0.1;0.1;2;0.0;
;https://stackoverflow.com/questions/54506530;19;1.42;8.11;0.59;8.44;0.75;0.33;0.67;0.02;0;0;11.04;0.75;0.45;0.6;3;0.1;0.2;8;0.0;
;https://stackoverflow.com/questions/3607593;20;1.69;9.6;0.7;8.79;0.78;0.33;1.0;0.03;0;0;13.49;0.92;0.38;0.51;6;0.1;0.6;78;0.0;


-----;-----;-----;-----;-----;-----;-----;-----;-----;-----;-----;-----;-----;-----;-----;

How to Capture image from webcam in java


Found Threads: (5);Pivot;------;------;25.08;------;18.87;------;------;------;------;2;1;30.59;------;0.71;------;16.0;------;------;172.0
;https://stackoverflow.com/questions/276292;0;3.01;24.98;1.0;15.49;0.82;0.75;0.75;0.01;2;1;22.8;0.75;0.36;0.5;16;1.0;0.7;172;1.0;
;https://stackoverflow.com/questions/6298336;1;1.84;24.99;1.0;15.97;0.85;1.0;0.5;0.06;0;0;28.87;0.94;0.46;0.65;2;0.1;0.1;3;0.0;
;https://stackoverflow.com/questions/10696580;5;1.95;24.19;0.96;16.07;0.85;0.5;0.75;0.04;1;0;28.7;0.94;0.44;0.61;3;0.2;0.2;9;0.1;
;https://stackoverflow.com/questions/6641495;14;1.97;20.79;0.83;16.58;0.88;1.0;0.75;0.03;1;0;30.59;1.0;0.71;1.0;4;0.2;0.2;5;0.0;
;https://stackoverflow.com/questions/21186550;16;1.75;23.22;0.93;15.31;0.81;0.5;0.5;0.03;0;0;20.11;0.66;0.38;0.53;3;0.2;0.1;2;0.0;

Missed Threads: (3);https://stackoverflow.com/questions/115835;-1;13.46;14.82;-1;12.1;-1;0.5;0.75;0.15;1;0;0.0;-1;0.0;-1;6;-1;-1;31;-1;
;https://stackoverflow.com/questions/11094481;-1;17.89;21.9;-1;13.89;-1;0.75;0.75;0.43;3;1;0.0;-1;0.0;-1;5;-1;-1;116;-1;
;https://stackoverflow.com/questions/11487251;-1;14.12;13.52;-1;14.73;-1;0.25;0.5;0.11;1;0;0.0;-1;0.0;-1;2;-1;-1;116;-1;


Trash in round 2: (19);https://stackoverflow.com/questions/10473277;2;1.78;19.75;0.79;15.46;0.82;0.25;0.5;0.03;0;0;26.66;0.87;0.48;0.67;3;0.2;0.2;11;0.1;
;https://stackoverflow.com/questions/10939429;3;1.73;21.56;0.86;14.55;0.77;0.5;0.75;0.03;0;0;24.98;0.82;0.41;0.57;3;0.2;0.2;4;0.0;
;https://stackoverflow.com/questions/38045024;4;1.47;16.48;0.66;14.33;0.76;0.25;1.0;0.02;0;0;26.59;0.87;0.48;0.67;1;0.1;0.1;4;0.0;
;https://stackoverflow.com/questions/26535645;6;1.64;19.34;0.77;15.33;0.81;0.25;0.75;0.01;0;0;16.99;0.56;0.38;0.53;2;0.1;0.2;16;0.1;
;https://stackoverflow.com/questions/27070199;7;1.59;19.76;0.79;15.27;0.81;0.5;0.5;0.06;0;0;28.3;0.93;0.43;0.6;1;0.1;0.1;5;0.0;
;https://stackoverflow.com/questions/24366713;8;1.33;13.06;0.52;14.66;0.78;0.0;0.75;0.05;0;0;19.52;0.64;0.45;0.63;1;0.1;0.1;5;0.0;
;https://stackoverflow.com/questions/25641324;9;1.69;24.05;0.96;13.6;0.72;0.5;0.75;0.02;0;0;27.23;0.89;0.39;0.55;2;0.1;0.1;4;0.0;
;https://stackoverflow.com/questions/30970005;10;1.73;15.13;0.6;13.52;0.72;0.25;0.5;0.06;0;0;15.35;0.5;0.53;0.74;1;0.1;0.4;53;0.3;
;https://stackoverflow.com/questions/17438874;11;1.73;22.05;0.88;14.68;0.78;0.25;0.75;0.02;0;0;23.68;0.77;0.45;0.63;1;0.1;0.2;4;0.0;
;https://stackoverflow.com/questions/2981053;12;1.71;22.25;0.89;15.78;0.84;0.25;0.25;0.03;0;0;26.4;0.86;0.37;0.52;1;0.1;0.2;3;0.0;
;https://stackoverflow.com/questions/1078689;13;1.8;20.64;0.82;15.64;0.83;0.25;0.5;0.04;0;0;22.46;0.73;0.53;0.74;4;0.2;0.2;7;0.0;
;https://stackoverflow.com/questions/38203029;15;1.93;24.39;0.97;14.93;0.79;0.75;1.0;0.01;1;0;29.03;0.95;0.45;0.63;2;0.1;0.3;11;0.1;
;https://stackoverflow.com/questions/17401852;17;1.67;18.09;0.72;14.94;0.79;0.25;0.75;0.02;0;0;18.62;0.61;0.44;0.61;4;0.2;0.2;14;0.1;
;https://stackoverflow.com/questions/10018190;18;1.87;23.81;0.95;18.3;0.97;0.25;0.75;0.03;0;0;29.37;0.96;0.41;0.58;1;0.1;0.2;6;0.0;
;https://stackoverflow.com/questions/31844531;19;1.76;23.05;0.92;15.86;0.84;0.5;0.5;0.02;0;0;25.52;0.83;0.46;0.65;1;0.1;0.1;2;0.0;
;https://stackoverflow.com/questions/6080267;20;1.68;19.82;0.79;15.74;0.83;0.25;0.5;0.03;0;0;29.36;0.96;0.53;0.74;2;0.1;0.1;4;0.0;
;https://stackoverflow.com/questions/4299449;21;1.64;17.51;0.7;13.74;0.73;0.5;0.75;0.01;0;0;24.37;0.8;0.39;0.55;4;0.2;0.3;13;0.1;
;https://stackoverflow.com/questions/16115244;22;1.67;20.6;0.82;15.56;0.82;1.0;0.5;0.07;0;0;28.21;0.92;0.41;0.58;3;0.2;0.1;3;0.0;
;https://stackoverflow.com/questions/35940568;23;1.61;18.19;0.73;16.98;0.9;0.0;0.75;0.01;0;0;24.25;0.79;0.41;0.57;2;0.1;0.2;5;0.0;


-----;-----;-----;-----;-----;-----;-----;-----;-----;-----;-----;-----;-----;-----;-----;

How to Load an image and write text to it


Found Threads: (4);Pivot;------;------;13.07;------;11.43;------;------;------;------;3;2;16.42;------;0.61;------;9.0;------;------;440.0
;https://stackoverflow.com/questions/6540376;40;2.15;12.34;0.94;11.17;0.98;1.0;0.75;0.05;3;2;16.42;1.0;0.57;0.93;3;0.3;0.2;8;0.0;
;https://stackoverflow.com/questions/7745343;48;1.78;9.96;0.76;8.93;0.78;0.75;0.75;0.01;2;0;11.3;0.69;0.45;0.75;3;0.3;0.2;17;0.0;
;https://stackoverflow.com/questions/10929524;151;2.2;10.7;0.82;10.03;0.88;0.5;0.5;0.05;0;0;12.18;0.74;0.48;0.78;1;0.1;0.6;164;0.4;
;https://stackoverflow.com/questions/2736320;173;2.1;10.63;0.81;9.65;0.84;0.75;0.5;0.06;1;0;11.99;0.73;0.38;0.62;5;0.6;0.4;40;0.1;

Missed Threads: (1);https://stackoverflow.com/questions/2658554;-1;10.13;11.94;-1;8.32;-1;0.25;0.5;0.12;0;0;0.0;-1;0.0;-1;1;-1;-1;102;-1;


Trash in round 2: (185);https://stackoverflow.com/questions/22827358;0;1.69;10.81;0.83;9.33;0.82;0.25;0.25;0.03;0;0;11.08;0.67;0.37;0.6;1;0.1;0.2;4;0.0;
;https://stackoverflow.com/questions/12344760;1;1.7;10.74;0.82;9.66;0.85;0.25;0.75;0.03;0;0;11.68;0.71;0.43;0.7;1;0.1;0.1;3;0.0;
;https://stackoverflow.com/questions/19921191;2;1.68;9.28;0.71;9.63;0.84;0.25;0.75;0.03;0;0;12.06;0.73;0.42;0.7;3;0.3;0.1;5;0.0;
;https://stackoverflow.com/questions/7225957;3;1.97;9.64;0.74;9.73;0.85;0.25;0.25;0.05;0;0;12.4;0.76;0.44;0.72;3;0.3;0.4;68;0.2;
;https://stackoverflow.com/questions/42474373;4;1.65;11.19;0.86;7.8;0.68;0.25;0.75;0.02;0;0;12.01;0.73;0.31;0.5;2;0.2;0.2;4;0.0;
;https://stackoverflow.com/questions/3960881;5;1.61;9.37;0.72;7.47;0.65;0.25;1.0;0.04;0;0;12.4;0.75;0.33;0.53;3;0.3;0.3;7;0.0;
;https://stackoverflow.com/questions/27821223;6;1.58;9.8;0.75;9.68;0.85;0.5;0.75;0.02;0;0;11.32;0.69;0.32;0.52;1;0.1;0.2;3;0.0;
;https://stackoverflow.com/questions/27863718;7;1.56;11.03;0.84;8.13;0.71;0.25;0.75;0.04;0;0;11.45;0.7;0.31;0.51;1;0.1;0.1;3;0.0;
;https://stackoverflow.com/questions/20664107;8;1.83;10.87;0.83;10.38;0.91;0.0;0.75;0.04;0;0;12.35;0.75;0.36;0.6;2;0.2;0.3;13;0.0;
;https://stackoverflow.com/questions/2213681;9;1.69;11.27;0.86;9.71;0.85;0.0;0.75;0.02;0;0;10.73;0.65;0.36;0.6;1;0.1;0.1;2;0.0;
;https://stackoverflow.com/questions/11318205;10;1.79;10.83;0.83;8.93;0.78;0.75;0.5;0.09;1;0;15.78;0.96;0.39;0.64;3;0.3;0.2;20;0.0;
;https://stackoverflow.com/questions/18861070;11;1.64;8.72;0.67;9.23;0.81;0.25;0.5;0.02;0;0;11.03;0.67;0.33;0.54;4;0.4;0.2;9;0.0;
;https://stackoverflow.com/questions/37136164;12;1.69;11.03;0.84;9.4;0.82;0.0;0.5;0.05;0;0;10.84;0.66;0.34;0.56;2;0.2;0.1;2;0.0;
;https://stackoverflow.com/questions/10634417;13;1.71;10.02;0.77;10.04;0.88;0.25;0.5;0.05;0;0;12.01;0.73;0.38;0.62;2;0.2;0.2;21;0.0;
;https://stackoverflow.com/questions/3629601;14;1.49;8.82;0.67;7.99;0.7;0.25;0.75;0.02;0;0;10.73;0.65;0.45;0.74;1;0.1;0.1;5;0.0;
;https://stackoverflow.com/questions/27118212;15;1.68;9.81;0.75;11.35;0.99;0.0;0.25;0.06;0;0;13.11;0.8;0.41;0.68;1;0.1;0.1;4;0.0;
;https://stackoverflow.com/questions/5243726;16;1.76;9.43;0.72;10.52;0.92;0.25;0.75;0.02;0;0;12.74;0.78;0.46;0.76;2;0.2;0.2;20;0.0;
;https://stackoverflow.com/questions/22531656;17;1.76;10.46;0.8;8.15;0.71;0.5;0.75;0.03;0;0;13.11;0.8;0.37;0.6;3;0.3;0.3;16;0.0;
;https://stackoverflow.com/questions/40120133;18;1.73;10.15;0.78;9.6;0.84;0.25;0.75;0.03;0;0;12.13;0.74;0.34;0.56;2;0.2;0.3;15;0.0;
;https://stackoverflow.com/questions/23645260;19;1.7;11.53;0.88;10.26;0.9;0.5;0.25;0.03;0;0;12.94;0.79;0.33;0.54;1;0.1;0.1;2;0.0;


-----;-----;-----;-----;-----;-----;-----;-----;-----;-----;-----;-----;-----;-----;-----;

Read JSON Array


Found Threads: (5);Pivot;------;------;14.58;------;13.34;------;------;------;------;2;1;12.28;------;0.71;------;31.0;------;------;2333.0
;https://stackoverflow.com/questions/23758904;180;1.68;12.96;0.89;11.23;0.84;1.0;0.67;0.02;2;1;10.45;0.85;0.38;0.54;3;0.1;0.1;5;0.0;
;https://stackoverflow.com/questions/2591098;184;2.98;11.87;0.81;10.16;0.76;0.33;1.0;0.0;0;0;10.54;0.86;0.41;0.57;31;1.0;1.0;2333;1.0;
;https://stackoverflow.com/questions/21970492;200;1.74;12.5;0.86;8.02;0.6;1.0;1.0;0.03;1;0;12.21;0.99;0.61;0.85;2;0.1;0.2;14;0.0;
;https://stackoverflow.com/questions/10926353;241;2.08;11.3;0.78;10.05;0.75;0.67;1.0;0.01;1;0;11.44;0.93;0.54;0.75;13;0.4;0.6;184;0.1;
;https://stackoverflow.com/questions/4244879;256;2.0;12.73;0.87;9.82;0.74;0.67;0.67;0.03;1;0;11.0;0.9;0.65;0.92;3;0.1;0.5;104;0.0;

Missed Threads: (6);https://stackoverflow.com/questions/1568762;-1;10.42;10.92;-1;9.92;-1;0.0;0.67;0.0;1;0;0.0;-1;0.0;-1;6;-1;-1;311;-1;
;https://stackoverflow.com/questions/2255220;-1;10.88;11.61;-1;10.16;-1;0.67;0.67;0.33;1;0;0.0;-1;0.0;-1;2;-1;-1;93;-1;
;https://stackoverflow.com/questions/8264725;-1;10.27;11.43;-1;9.12;-1;0.67;0.67;0.29;1;0;0.0;-1;0.0;-1;1;-1;-1;14;-1;
;https://stackoverflow.com/questions/11012044;-1;10.79;13.05;-1;8.54;-1;0.67;0.67;0.4;1;0;0.0;-1;0.0;-1;3;-1;-1;10;-1;
;https://stackoverflow.com/questions/18977144;-1;11.39;12.93;-1;9.85;-1;0.67;1.0;0.33;1;0;0.0;-1;0.0;-1;11;-1;-1;254;-1;
;https://stackoverflow.com/questions/32624166;-1;10.57;12.25;-1;8.88;-1;0.67;0.67;0.33;1;0;0.0;-1;0.0;-1;5;-1;-1;31;-1;


Trash in round 2: (286);https://stackoverflow.com/questions/52470049;0;1.42;11.1;0.76;9.12;0.68;0.33;1.0;0.02;0;0;11.0;0.9;0.38;0.53;1;0.0;0.1;2;0.0;
;https://stackoverflow.com/questions/42004609;1;1.41;10.06;0.69;8.1;0.61;0.33;1.0;0.07;0;0;11.48;0.94;0.53;0.74;1;0.0;0.1;2;0.0;
;https://stackoverflow.com/questions/16093940;2;1.32;8.94;0.61;7.99;0.6;0.33;1.0;0.02;0;0;11.26;0.92;0.5;0.71;1;0.0;0.1;7;0.0;
;https://stackoverflow.com/questions/5230157;3;1.81;14.29;0.98;11.0;0.82;0.0;0.67;0.04;0;0;10.4;0.85;0.38;0.54;1;0.0;0.3;14;0.0;
;https://stackoverflow.com/questions/28473264;4;1.79;12.47;0.86;10.01;0.75;0.67;1.0;0.04;1;0;11.57;0.94;0.58;0.82;4;0.1;0.2;13;0.0;
;https://stackoverflow.com/questions/49067744;5;1.69;13.26;0.91;8.78;0.66;0.67;1.0;0.03;1;0;10.39;0.85;0.5;0.71;3;0.1;0.1;4;0.0;
;https://stackoverflow.com/questions/22232926;6;1.49;11.68;0.8;9.65;0.72;0.33;0.67;0.03;0;0;11.53;0.94;0.4;0.56;1;0.0;0.1;3;0.0;
;https://stackoverflow.com/questions/26358684;7;1.78;12.31;0.84;10.26;0.77;0.0;1.0;0.03;0;0;11.36;0.92;0.51;0.71;4;0.1;0.3;36;0.0;
;https://stackoverflow.com/questions/27364271;8;1.65;13.05;0.9;9.6;0.72;0.67;1.0;0.02;1;0;10.93;0.89;0.42;0.59;1;0.0;0.2;4;0.0;
;https://stackoverflow.com/questions/20080422;9;1.37;9.21;0.63;9.32;0.7;0.33;1.0;0.03;0;0;10.4;0.85;0.4;0.57;2;0.1;0.1;6;0.0;
;https://stackoverflow.com/questions/7472740;10;1.69;11.48;0.79;9.69;0.73;0.33;1.0;0.07;0;0;11.52;0.94;0.55;0.78;2;0.1;0.2;15;0.0;
;https://stackoverflow.com/questions/19096893;11;1.67;11.81;0.81;11.09;0.83;0.33;1.0;0.05;0;0;12.07;0.98;0.42;0.59;2;0.1;0.2;5;0.0;
